Player,Slots,BJ,Craps,Bac,Bingo,Poker,Other,Total Spend,Gender,Age
Player 1703,786.0,0.0,0.0,0.0,23.0,0.0,0.0,808.0,Male,32.0
Player 1704,875.0,364.0,267.0,92.0,0.0,250.0,588.0,2436.0,Male,39.0
Player 1705,562.0,0.0,0.0,0.0,103.0,0.0,0.0,665.0,Female,70.0
Player 1706,557.0,0.0,0.0,0.0,99.0,0.0,0.0,655.0,Male,41.0
Player 1707,381.0,331.0,231.0,144.0,0.0,148.0,510.0,1746.0,Female,53.0
Player 1708,77.0,37.0,19.0,11.0,0.0,28.0,23.0,194.0,Female,51.0
Player 1709,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,Male,26.0
Player 1710,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,Female,41.0
Player 1711,780.0,238.0,92.0,92.0,0.0,216.0,376.0,1794.0,Female,37.0
Player 1712,73.0,45.0,17.0,9.0,0.0,25.0,70.0,239.0,Female,51.0
Player 1713,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,Female,22.0
Player 1714,871.0,379.0,142.0,95.0,0.0,142.0,670.0,2299.0,Male,40.0
Player 1715,786.0,335.0,185.0,85.0,0.0,73.0,505.0,1969.0,Female,68.0
Player 1716,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,Female,61.0
Player 1717,1525.0,4774.0,4385.0,1193.0,0.0,0.0,0.0,11876.0,Female,69.0
Player 1718,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,Female,35.0
Player 1719,619.0,240.0,204.0,129.0,0.0,130.0,511.0,1834.0,Female,34.0
Player 1720,733.0,130.0,172.0,61.0,0.0,225.0,489.0,1810.0,Male,41.0
Player 1721,377.0,0.0,0.0,0.0,87.0,0.0,0.0,464.0,Male,21.0
Player 1722,45.0,18.0,16.0,11.0,0.0,24.0,48.0,160.0,Male,22.0
Player 1723,68.0,19.0,21.0,8.0,0.0,17.0,48.0,181.0,Female,22.0
Player 1724,55.0,34.0,27.0,8.0,0.0,17.0,67.0,208.0,Male,50.0
Player 1725,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Male,66.0
Player 1726,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Female,62.0
Player 1727,367.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,Male,65.0
Player 1728,52.0,23.0,24.0,9.0,0.0,24.0,47.0,179.0,Male,64.0
Player 1729,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Female,50.0
Player 1730,87.0,21.0,21.0,11.0,0.0,21.0,59.0,221.0,Female,63.0
Player 1731,80.0,38.0,13.0,14.0,0.0,22.0,47.0,214.0,Female,31.0
Player 1732,517.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,Female,23.0
Player 1733,80.0,31.0,22.0,8.0,0.0,14.0,11.0,167.0,Female,59.0
Player 1734,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,Male,70.0
Player 1735,0.0,0.0,0.0,0.0,0.0,0.0,862.0,862.0,Male,35.0
Player 1736,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Male,39.0
Player 1737,1854.0,2363.0,3027.0,573.0,0.0,0.0,0.0,7817.0,Male,47.0
Player 1738,136.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,Female,28.0
Player 1739,378.0,136.0,275.0,94.0,0.0,175.0,472.0,1530.0,Male,40.0
Player 1740,963.0,277.0,297.0,63.0,0.0,187.0,579.0,2366.0,Female,35.0
Player 1741,613.0,429.0,284.0,106.0,0.0,89.0,306.0,1827.0,Male,50.0
Player 1742,485.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,Male,43.0
Player 1743,99.0,30.0,22.0,9.0,0.0,18.0,43.0,222.0,Female,51.0
Player 1744,0.0,343.0,0.0,0.0,0.0,0.0,0.0,343.0,Female,52.0
Player 1745,103.0,22.0,20.0,8.0,0.0,0.0,30.0,183.0,Female,29.0
Player 1746,107.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,Female,51.0
Player 1747,0.0,0.0,524.0,0.0,0.0,0.0,0.0,524.0,Male,55.0
Player 1748,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,Male,58.0
Player 1749,69.0,347.0,151.0,105.0,0.0,307.0,486.0,1465.0,Male,35.0
Player 1750,112.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,Female,32.0
Player 1751,0.0,0.0,0.0,0.0,0.0,0.0,607.0,607.0,Male,23.0
Player 1752,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,Male,62.0
Player 1753,100.0,37.0,18.0,12.0,0.0,15.0,42.0,222.0,Male,52.0
Player 1754,509.0,401.0,247.0,108.0,0.0,176.0,399.0,1840.0,Male,27.0
Player 1755,83.0,47.0,13.0,8.0,0.0,13.0,56.0,221.0,Male,23.0
Player 1756,885.0,280.0,154.0,68.0,0.0,81.0,688.0,2155.0,Female,38.0
Player 1757,0.0,504.0,0.0,0.0,0.0,0.0,0.0,504.0,Female,29.0
Player 1758,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Male,27.0
Player 1759,653.0,236.0,184.0,130.0,0.0,200.0,498.0,1902.0,Female,45.0
Player 1760,78.0,36.0,19.0,9.0,0.0,24.0,56.0,220.0,Female,39.0
Player 1761,985.0,174.0,185.0,44.0,0.0,235.0,628.0,2250.0,Male,37.0
Player 1762,57.0,22.0,22.0,7.0,0.0,22.0,70.0,200.0,Male,44.0
Player 1763,94.0,19.0,29.0,12.0,0.0,25.0,44.0,224.0,Male,55.0
Player 1764,49.0,30.0,28.0,14.0,0.0,17.0,34.0,172.0,Male,31.0
Player 1765,520.0,312.0,219.0,76.0,0.0,309.0,478.0,1916.0,Male,39.0
Player 1766,811.0,2472.0,3526.0,1153.0,0.0,0.0,0.0,7962.0,Male,39.0
Player 1767,288.0,344.0,340.0,147.0,0.0,246.0,462.0,1828.0,Male,55.0
Player 1768,71.0,37.0,22.0,3.0,0.0,12.0,99.0,243.0,Female,29.0
Player 1769,58.0,28.0,23.0,8.0,0.0,20.0,68.0,205.0,Male,36.0
Player 1770,405.0,376.0,303.0,121.0,0.0,292.0,417.0,1915.0,Female,35.0
Player 1771,53.0,26.0,20.0,8.0,0.0,30.0,64.0,201.0,Female,46.0
Player 1772,709.0,0.0,0.0,0.0,164.0,0.0,0.0,873.0,Female,59.0
Player 1773,739.0,252.0,178.0,99.0,0.0,325.0,520.0,2113.0,Male,43.0
Player 1774,0.0,0.0,0.0,0.0,0.0,0.0,747.0,747.0,Female,30.0
Player 1775,43.0,23.0,26.0,9.0,0.0,22.0,52.0,175.0,Female,26.0
Player 1776,407.0,0.0,0.0,0.0,155.0,0.0,0.0,562.0,Male,34.0
Player 1777,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Male,23.0
Player 1778,482.0,0.0,0.0,0.0,88.0,0.0,0.0,570.0,Female,60.0
Player 1779,140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,Male,31.0
Player 1780,481.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,Male,38.0
Player 1781,725.0,190.0,254.0,82.0,0.0,303.0,508.0,2062.0,Male,57.0
Player 1782,85.0,34.0,10.0,7.0,0.0,27.0,59.0,223.0,Female,63.0
Player 1783,37.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,Male,62.0
Player 1784,87.0,40.0,29.0,11.0,0.0,18.0,42.0,226.0,Male,46.0
Player 1785,0.0,0.0,0.0,0.0,0.0,0.0,727.0,727.0,Male,33.0
Player 1786,101.0,46.0,14.0,12.0,0.0,29.0,57.0,259.0,Male,27.0
Player 1787,29.0,42.0,8.0,8.0,0.0,24.0,68.0,180.0,Female,53.0
Player 1788,776.0,148.0,158.0,153.0,0.0,248.0,508.0,1990.0,Female,57.0
Player 1789,772.0,438.0,197.0,134.0,0.0,404.0,272.0,2217.0,Female,47.0
Player 1790,126.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,Female,70.0
Player 1791,405.0,0.0,0.0,0.0,122.0,0.0,0.0,527.0,Male,39.0
Player 1792,0.0,593.0,0.0,0.0,0.0,0.0,0.0,593.0,Female,70.0
Player 1793,0.0,0.0,658.0,0.0,0.0,0.0,0.0,658.0,Male,34.0
Player 1794,435.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,Female,63.0
Player 1795,77.0,33.0,26.0,10.0,0.0,12.0,49.0,207.0,Male,55.0
Player 1796,117.0,32.0,18.0,12.0,0.0,14.0,62.0,255.0,Female,70.0
Player 1797,74.0,37.0,12.0,8.0,0.0,23.0,36.0,189.0,Male,63.0
Player 1798,804.0,3541.0,6605.0,1114.0,0.0,0.0,0.0,12064.0,Male,38.0
Player 1799,88.0,36.0,17.0,10.0,0.0,22.0,65.0,239.0,Male,54.0
Player 1800,758.0,146.0,170.0,85.0,0.0,266.0,289.0,1715.0,Male,32.0
Player 1801,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,Male,22.0
Player 1802,38.0,29.0,27.0,10.0,0.0,24.0,59.0,188.0,Female,44.0
Player 1803,54.0,46.0,29.0,7.0,0.0,23.0,40.0,199.0,Male,23.0
Player 1804,82.0,26.0,19.0,9.0,0.0,23.0,70.0,229.0,Male,65.0
Player 1805,0.0,0.0,0.0,0.0,0.0,415.0,0.0,415.0,Female,57.0
Player 1806,572.0,0.0,0.0,0.0,104.0,0.0,0.0,676.0,Male,48.0
Player 1807,68.0,34.0,17.0,6.0,0.0,21.0,55.0,201.0,Female,61.0
Player 1808,51.0,32.0,5.0,10.0,0.0,13.0,54.0,165.0,Female,64.0
Player 1809,588.0,291.0,245.0,123.0,0.0,232.0,824.0,2304.0,Male,51.0
Player 1810,0.0,0.0,0.0,0.0,0.0,0.0,335.0,335.0,Female,24.0
Player 1811,0.0,542.0,0.0,0.0,0.0,0.0,0.0,542.0,Female,24.0
Player 1812,64.0,32.0,14.0,10.0,0.0,24.0,30.0,174.0,Male,30.0
Player 1813,324.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,Male,63.0
Player 1814,73.0,22.0,29.0,15.0,0.0,14.0,54.0,206.0,Male,21.0
Player 1815,82.0,9.0,16.0,7.0,0.0,18.0,66.0,199.0,Female,48.0
Player 1816,110.0,38.0,27.0,9.0,0.0,14.0,38.0,236.0,Male,39.0
Player 1817,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,Female,30.0
Player 1818,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Female,26.0
Player 1819,850.0,1765.0,667.0,1262.0,0.0,0.0,0.0,4544.0,Male,45.0
Player 1820,107.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,Male,52.0
Player 1821,0.0,0.0,0.0,0.0,0.0,448.0,0.0,448.0,Male,39.0
Player 1822,1459.0,5051.0,5084.0,496.0,0.0,0.0,0.0,12090.0,Female,24.0
Player 1823,745.0,356.0,70.0,98.0,0.0,257.0,515.0,2041.0,Male,41.0
Player 1824,51.0,29.0,13.0,10.0,0.0,36.0,59.0,197.0,Female,37.0
Player 1825,89.0,33.0,14.0,7.0,0.0,22.0,24.0,189.0,Male,38.0
Player 1826,854.0,3043.0,3811.0,1261.0,0.0,0.0,0.0,8970.0,Female,35.0
Player 1827,89.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,Male,33.0
Player 1828,954.0,313.0,187.0,69.0,0.0,183.0,730.0,2437.0,Female,61.0
Player 1829,422.0,0.0,0.0,0.0,53.0,0.0,0.0,475.0,Female,29.0
Player 1830,1315.0,4335.0,2530.0,1006.0,0.0,0.0,0.0,9186.0,Male,44.0
Player 1831,56.0,25.0,25.0,4.0,0.0,32.0,20.0,162.0,Male,70.0
Player 1832,44.0,32.0,20.0,10.0,0.0,14.0,49.0,169.0,Female,35.0
Player 1833,47.0,18.0,12.0,5.0,0.0,16.0,46.0,143.0,Female,67.0
Player 1834,713.0,2010.0,4867.0,1364.0,0.0,0.0,0.0,8955.0,Male,56.0
Player 1835,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,Male,64.0
Player 1836,104.0,33.0,27.0,16.0,0.0,10.0,82.0,271.0,Male,33.0
Player 1837,69.0,31.0,11.0,13.0,0.0,19.0,61.0,203.0,Male,53.0
Player 1838,88.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,Female,59.0
Player 1839,51.0,21.0,30.0,12.0,0.0,19.0,67.0,199.0,Female,70.0
Player 1840,0.0,0.0,0.0,627.0,0.0,0.0,0.0,627.0,Female,23.0
Player 1841,863.0,163.0,141.0,107.0,0.0,190.0,297.0,1760.0,Male,55.0
Player 1842,637.0,283.0,239.0,102.0,0.0,258.0,605.0,2124.0,Female,29.0
Player 1843,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,Male,65.0
Player 1844,486.0,143.0,222.0,111.0,0.0,117.0,445.0,1524.0,Female,55.0
Player 1845,87.0,32.0,28.0,13.0,0.0,26.0,35.0,221.0,Female,70.0
Player 1846,685.0,3078.0,2627.0,770.0,0.0,0.0,0.0,7159.0,Female,37.0
Player 1847,69.0,39.0,18.0,9.0,0.0,15.0,69.0,218.0,Male,41.0
Player 1848,367.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,Male,62.0
Player 1849,81.0,29.0,18.0,15.0,0.0,16.0,30.0,189.0,Male,28.0
Player 1850,840.0,1997.0,1815.0,963.0,0.0,0.0,0.0,5616.0,Female,31.0
Player 1851,0.0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,Female,70.0
Player 1852,1370.0,3536.0,3836.0,958.0,0.0,0.0,0.0,9701.0,Male,29.0
Player 1853,0.0,0.0,396.0,0.0,0.0,0.0,0.0,396.0,Male,48.0
Player 1854,109.0,17.0,13.0,9.0,0.0,27.0,45.0,220.0,Male,54.0
Player 1855,1240.0,1886.0,6138.0,1384.0,0.0,0.0,0.0,10647.0,Female,43.0
Player 1856,758.0,277.0,172.0,115.0,0.0,241.0,595.0,2158.0,Female,61.0
Player 1857,102.0,35.0,30.0,8.0,0.0,21.0,39.0,235.0,Male,50.0
Player 1858,336.0,209.0,211.0,38.0,0.0,219.0,183.0,1196.0,Male,27.0
Player 1859,949.0,4154.0,4914.0,1503.0,0.0,0.0,0.0,11520.0,Female,61.0
Player 1860,419.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,Male,21.0
Player 1861,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,Female,54.0
Player 1862,41.0,24.0,17.0,7.0,0.0,26.0,43.0,158.0,Male,34.0
Player 1863,696.0,376.0,246.0,118.0,0.0,143.0,454.0,2033.0,Female,34.0
Player 1864,463.0,0.0,0.0,0.0,85.0,0.0,0.0,547.0,Female,69.0
Player 1865,116.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,Female,34.0
Player 1866,75.0,27.0,28.0,7.0,0.0,18.0,53.0,208.0,Female,38.0
Player 1867,666.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,Male,52.0
Player 1868,78.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,Female,41.0
Player 1869,106.0,32.0,30.0,9.0,0.0,22.0,35.0,235.0,Female,56.0
Player 1870,81.0,26.0,30.0,9.0,0.0,28.0,56.0,229.0,Female,33.0
Player 1871,113.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,Female,68.0
Player 1872,39.0,45.0,24.0,10.0,0.0,20.0,16.0,155.0,Female,26.0
Player 1873,68.0,13.0,21.0,8.0,0.0,27.0,41.0,177.0,Female,27.0
Player 1874,269.0,0.0,0.0,0.0,92.0,0.0,0.0,360.0,Male,40.0
Player 1875,541.0,124.0,302.0,81.0,0.0,245.0,625.0,1918.0,Female,23.0
Player 1876,0.0,0.0,0.0,0.0,0.0,321.0,0.0,321.0,Male,30.0
Player 1877,0.0,656.0,0.0,0.0,0.0,0.0,0.0,656.0,Female,63.0
Player 1878,0.0,0.0,0.0,0.0,0.0,480.0,0.0,480.0,Female,66.0
Player 1879,862.0,221.0,167.0,94.0,0.0,200.0,672.0,2215.0,Male,38.0
Player 1880,0.0,0.0,0.0,0.0,0.0,0.0,419.0,419.0,Male,39.0
Player 1881,63.0,31.0,27.0,9.0,0.0,26.0,47.0,203.0,Male,70.0
Player 1882,0.0,0.0,0.0,274.0,0.0,0.0,0.0,274.0,Female,63.0
Player 1883,353.0,0.0,0.0,0.0,73.0,0.0,0.0,426.0,Male,66.0
Player 1884,257.0,264.0,162.0,140.0,0.0,158.0,647.0,1629.0,Male,61.0
Player 1885,95.0,28.0,24.0,8.0,0.0,24.0,58.0,236.0,Female,58.0
Player 1886,69.0,25.0,23.0,8.0,0.0,24.0,64.0,213.0,Male,65.0
Player 1887,422.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,Male,25.0
Player 1888,0.0,0.0,0.0,0.0,0.0,0.0,565.0,565.0,Male,41.0
Player 1889,0.0,0.0,0.0,0.0,0.0,0.0,502.0,502.0,Female,30.0
Player 1890,112.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,Female,35.0
Player 1891,829.0,312.0,180.0,72.0,0.0,226.0,707.0,2325.0,Male,28.0
Player 1892,799.0,154.0,165.0,71.0,0.0,195.0,518.0,1902.0,Female,60.0
Player 1893,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Female,45.0
Player 1894,569.0,308.0,256.0,106.0,0.0,303.0,482.0,2025.0,Female,29.0
Player 1895,921.0,3192.0,3039.0,1136.0,0.0,0.0,0.0,8288.0,Female,42.0
Player 1896,62.0,33.0,28.0,13.0,0.0,19.0,48.0,202.0,Female,61.0
Player 1897,458.0,0.0,0.0,0.0,82.0,0.0,0.0,540.0,Male,57.0
Player 1898,0.0,0.0,0.0,0.0,0.0,0.0,363.0,363.0,Male,33.0
Player 1899,38.0,37.0,17.0,9.0,0.0,15.0,55.0,170.0,Male,44.0
Player 1900,640.0,157.0,388.0,93.0,0.0,105.0,534.0,1917.0,Female,41.0
Player 1901,411.0,0.0,0.0,0.0,124.0,0.0,0.0,535.0,Female,23.0
Player 1902,97.0,21.0,31.0,12.0,0.0,27.0,52.0,239.0,Female,37.0
Player 1903,0.0,0.0,0.0,0.0,0.0,399.0,0.0,399.0,Male,45.0
Player 1904,382.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,Male,37.0
Player 1905,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Female,59.0
Player 1906,338.0,136.0,253.0,75.0,0.0,120.0,226.0,1147.0,Male,52.0
Player 1907,1075.0,4711.0,3183.0,1004.0,0.0,0.0,0.0,9973.0,Male,65.0
Player 1908,394.0,0.0,0.0,0.0,92.0,0.0,0.0,486.0,Female,67.0
Player 1909,589.0,0.0,0.0,0.0,134.0,0.0,0.0,723.0,Female,70.0
Player 1910,1020.0,6008.0,3040.0,1643.0,0.0,0.0,0.0,11711.0,Female,40.0
Player 1911,131.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,Male,42.0
Player 1912,180.0,0.0,0.0,0.0,110.0,0.0,0.0,290.0,Female,40.0
Player 1913,455.0,0.0,0.0,0.0,85.0,0.0,0.0,541.0,Male,50.0
Player 1914,310.0,288.0,235.0,59.0,0.0,253.0,565.0,1709.0,Female,59.0
Player 1915,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,Male,22.0
Player 1916,1205.0,4847.0,3718.0,642.0,0.0,0.0,0.0,10412.0,Female,38.0
Player 1917,632.0,0.0,0.0,0.0,111.0,0.0,0.0,742.0,Female,28.0
Player 1918,0.0,0.0,0.0,0.0,0.0,0.0,635.0,635.0,Female,22.0
Player 1919,230.0,274.0,124.0,142.0,0.0,241.0,204.0,1216.0,Female,26.0
Player 1920,320.0,0.0,0.0,0.0,61.0,0.0,0.0,381.0,Female,54.0
Player 1921,81.0,33.0,13.0,11.0,0.0,23.0,57.0,218.0,Male,57.0
Player 1922,706.0,195.0,180.0,152.0,0.0,196.0,363.0,1793.0,Female,48.0
Player 1923,340.0,246.0,200.0,79.0,0.0,158.0,178.0,1201.0,Female,58.0
Player 1924,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Female,40.0
Player 1925,56.0,42.0,18.0,12.0,0.0,26.0,29.0,183.0,Male,36.0
Player 1926,106.0,22.0,17.0,12.0,0.0,19.0,48.0,224.0,Female,33.0
Player 1927,461.0,225.0,239.0,133.0,0.0,189.0,446.0,1694.0,Female,38.0
Player 1928,0.0,0.0,0.0,0.0,0.0,0.0,672.0,672.0,Female,30.0
Player 1929,682.0,261.0,184.0,84.0,0.0,260.0,480.0,1952.0,Female,42.0
Player 1930,0.0,0.0,0.0,993.0,0.0,0.0,0.0,993.0,Male,38.0
Player 1931,0.0,0.0,0.0,0.0,0.0,434.0,0.0,434.0,Male,53.0
Player 1932,93.0,41.0,13.0,14.0,0.0,12.0,65.0,238.0,Male,59.0
Player 1933,77.0,23.0,25.0,11.0,0.0,18.0,42.0,195.0,Male,69.0
Player 1934,496.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,Male,30.0
Player 1935,72.0,41.0,17.0,13.0,0.0,20.0,42.0,204.0,Male,66.0
Player 1936,498.0,0.0,0.0,0.0,103.0,0.0,0.0,601.0,Female,39.0
Player 1937,471.0,0.0,0.0,0.0,78.0,0.0,0.0,549.0,Male,21.0
Player 1938,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,Male,47.0
Player 1939,63.0,27.0,20.0,0.0,0.0,27.0,23.0,160.0,Male,63.0
Player 1940,0.0,0.0,490.0,0.0,0.0,0.0,0.0,490.0,Male,26.0
Player 1941,111.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,Male,44.0
Player 1942,60.0,49.0,18.0,9.0,0.0,27.0,39.0,201.0,Male,40.0
Player 1943,110.0,36.0,24.0,8.0,0.0,13.0,38.0,229.0,Female,54.0
Player 1944,49.0,23.0,13.0,6.0,0.0,24.0,49.0,163.0,Female,35.0
Player 1945,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Male,50.0
Player 1946,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Female,65.0
Player 1947,705.0,324.0,242.0,143.0,0.0,30.0,725.0,2170.0,Male,25.0
Player 1948,0.0,0.0,751.0,0.0,0.0,0.0,0.0,751.0,Male,55.0
Player 1949,93.0,37.0,19.0,9.0,0.0,19.0,57.0,233.0,Female,44.0
Player 1950,89.0,29.0,14.0,17.0,0.0,24.0,79.0,251.0,Male,65.0
Player 1951,0.0,0.0,670.0,0.0,0.0,0.0,0.0,670.0,Male,45.0
Player 1952,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Female,53.0
Player 1953,223.0,0.0,0.0,0.0,134.0,0.0,0.0,357.0,Female,42.0
Player 1954,765.0,370.0,176.0,73.0,0.0,135.0,428.0,1948.0,Female,41.0
Player 1955,53.0,39.0,24.0,9.0,0.0,18.0,73.0,215.0,Female,50.0
Player 1956,744.0,3646.0,3705.0,1253.0,0.0,0.0,0.0,9348.0,Female,53.0
Player 1957,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,Male,32.0
Player 1958,820.0,451.0,161.0,109.0,0.0,62.0,630.0,2233.0,Male,34.0
Player 1959,682.0,317.0,306.0,132.0,0.0,215.0,451.0,2102.0,Female,59.0
Player 1960,59.0,31.0,16.0,13.0,0.0,19.0,72.0,211.0,Female,52.0
Player 1961,1057.0,4822.0,3422.0,1321.0,0.0,0.0,0.0,10623.0,Female,53.0
Player 1962,75.0,41.0,17.0,12.0,0.0,29.0,30.0,203.0,Female,70.0
Player 1963,328.0,0.0,0.0,0.0,116.0,0.0,0.0,444.0,Female,67.0
Player 1964,505.0,0.0,0.0,0.0,129.0,0.0,0.0,634.0,Male,24.0
Player 1965,1406.0,4893.0,3537.0,451.0,0.0,0.0,0.0,10287.0,Female,68.0
Player 1966,712.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,Female,65.0
Player 1967,327.0,0.0,0.0,0.0,88.0,0.0,0.0,415.0,Female,64.0
Player 1968,1071.0,5778.0,5367.0,1153.0,0.0,0.0,0.0,13369.0,Female,30.0
Player 1969,0.0,0.0,0.0,0.0,0.0,0.0,591.0,591.0,Male,60.0
Player 1970,378.0,0.0,0.0,0.0,119.0,0.0,0.0,497.0,Female,63.0
Player 1971,514.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,Male,58.0
Player 1972,798.0,5801.0,4379.0,1075.0,0.0,0.0,0.0,12054.0,Female,43.0
Player 1973,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,Female,25.0
Player 1974,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Male,65.0
Player 1975,0.0,0.0,0.0,585.0,0.0,0.0,0.0,585.0,Female,63.0
Player 1976,83.0,36.0,24.0,9.0,0.0,21.0,49.0,222.0,Male,45.0
Player 1977,461.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,Female,57.0
Player 1978,853.0,310.0,164.0,128.0,0.0,137.0,537.0,2129.0,Male,55.0
Player 1979,84.0,43.0,15.0,8.0,0.0,12.0,87.0,250.0,Male,26.0
Player 1980,58.0,32.0,16.0,12.0,0.0,22.0,35.0,174.0,Male,42.0
Player 1981,141.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,Male,54.0
Player 1982,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,Female,49.0
Player 1983,118.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,Male,44.0
Player 1984,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,Female,33.0
Player 1985,403.0,202.0,126.0,73.0,0.0,145.0,599.0,1548.0,Female,66.0
Player 1986,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,Male,62.0
Player 1987,155.0,21.0,26.0,7.0,0.0,19.0,39.0,267.0,Female,68.0
Player 1988,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,Male,58.0
Player 1989,467.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,Female,48.0
Player 1990,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,Female,34.0
Player 1991,252.0,0.0,0.0,0.0,145.0,0.0,0.0,397.0,Female,35.0
Player 1992,62.0,36.0,21.0,12.0,0.0,16.0,45.0,193.0,Male,59.0
Player 1993,37.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,Male,53.0
Player 1994,152.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,Male,34.0
Player 1995,76.0,10.0,24.0,11.0,0.0,16.0,62.0,199.0,Female,43.0
Player 1996,77.0,40.0,20.0,7.0,0.0,16.0,40.0,200.0,Male,25.0
Player 1997,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Female,62.0
Player 1998,58.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Female,57.0
Player 1999,50.0,48.0,34.0,7.0,0.0,17.0,34.0,190.0,Male,37.0
Player 2000,621.0,337.0,250.0,145.0,0.0,158.0,487.0,1999.0,Female,31.0
Player 2001,53.0,34.0,19.0,9.0,0.0,16.0,62.0,193.0,Male,70.0
Player 2002,398.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,Female,63.0
Player 2003,60.0,28.0,12.0,3.0,0.0,15.0,56.0,175.0,Female,69.0
Player 2004,625.0,0.0,0.0,0.0,109.0,0.0,0.0,733.0,Female,33.0
Player 2005,949.0,3948.0,3632.0,1258.0,0.0,0.0,0.0,9786.0,Female,47.0
Player 2006,53.0,24.0,14.0,11.0,0.0,20.0,63.0,184.0,Male,43.0
Player 2007,772.0,277.0,200.0,168.0,0.0,190.0,535.0,2141.0,Male,40.0
Player 2008,133.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,Female,30.0
